tokenizer,dataset,num_tokens_min,num_tokens_max,num_tokens_mean,num_tokens_std,num_nuc_min,num_nuc_max,num_nuc_mean,num_nuc_std,fertility_min,fertility_max,fertility_mean,fertility_std
gpt-tokenizer.json,EMP/H4,153,282,258.77763507149587,5.8097920533136636,310,500,499.9793646716328,1.8203250794621686,4.56,5.64,5.175758803421759,0.11446484737509541
yeast_4096.json,EMP/H3K9ac,57,112,98.59341252699784,2.8997412133256324,290,500,499.9905507559395,1.408666480292544,1.66,2.24,1.9719053958441946,0.05772573907176576
tokenizer_DNABERT2.json,EMP/H3K9ac,58,116,103.09417746580273,2.929551930888974,290,500,499.9905507559395,1.408666480292544,1.76,2.32,2.0619213462922965,0.05827932100089522
mouse_4096.json,EMP/H3K9ac,58,118,103.10371670266379,3.1616652448617923,290,500,499.9905507559395,1.408666480292544,1.8,2.36,2.062112131029518,0.06294446659890539
hg38_4096.json,EMP/H3K9ac,60,115,102.54324154067675,3.1624088904700107,290,500,499.9905507559395,1.408666480292544,1.72,2.3,2.050903931133785,0.06299021874353226
bacteria_4096.json,EMP/H3K9ac,65,111,101.45806335493161,2.5625673339073267,290,500,499.9905507559395,1.408666480292544,1.8,2.2413793103448274,2.0292036257789032,0.051037248396789296
gpt-tokenizer.json,EMP/H3K9ac,140,294,259.22961663066957,5.470966951393307,290,500,499.9905507559395,1.408666480292544,4.64,5.88,5.184683566693976,0.1082702404137739
yeast_4096.json,EMP/H3K79me3,62,112,98.48927131648533,2.8688653131451636,310,500,499.98955307989075,1.295215386741361,1.68,2.24,1.9698275291294705,0.05717542619658361
tokenizer_DNABERT2.json,EMP/H3K79me3,64,116,103.01668906324505,2.916654629679354,310,500,499.98955307989075,1.295215386741361,1.82,2.32,2.060376257471599,0.05807100625398861
mouse_4096.json,EMP/H3K79me3,62,119,102.99631540162122,3.156794212004555,310,500,499.98955307989075,1.295215386741361,1.8,2.38,2.0599677215086607,0.06287326359071899
hg38_4096.json,EMP/H3K79me3,62,120,102.46616671723959,3.176480969161091,310,500,499.98955307989075,1.295215386741361,1.8,2.4,2.0493654371445555,0.0632944610387241
bacteria_4096.json,EMP/H3K79me3,68,111,101.40283497334084,2.5725257269754147,310,500,499.98955307989075,1.295215386741361,1.8,2.22,2.028101793508388,0.05125541027252616
gpt-tokenizer.json,EMP/H3K79me3,153,294,259.23754822489053,5.545734295849647,310,500,499.98955307989075,1.295215386741361,4.56,5.88,5.184855306478942,0.10999104525679235
yeast_4096.json,EMP/H3K4me3,57,112,98.55908828424879,2.8632045471596883,290,500,499.9846801861476,1.6770481044344006,1.68,2.24,1.9712427999160682,0.056898967875601385
tokenizer_DNABERT2.json,EMP/H3K4me3,58,116,103.06348721084277,2.9249875365950175,290,500,499.9846801861476,1.6770481044344006,1.82,2.32,2.0613315630154667,0.05805845402118815
mouse_4096.json,EMP/H3K4me3,58,118,103.0378069907266,3.1381062999062928,290,500,499.9846801861476,1.6770481044344006,1.8,2.36,2.060817125835908,0.062335063242701653
hg38_4096.json,EMP/H3K4me3,60,117,102.48704100003397,3.1429839201727714,290,500,499.9846801861476,1.6770481044344006,1.72,2.34,2.0498033301064913,0.06247738184647625
bacteria_4096.json,EMP/H3K4me3,65,111,101.42898875641156,2.5764966212209424,290,500,499.9846801861476,1.6770481044344006,1.8,2.2413793103448274,2.0286470890232464,0.05121618781075419
gpt-tokenizer.json,EMP/H3K4me3,140,286,259.2748734671694,5.531969000387987,290,500,499.9846801861476,1.6770481044344006,4.56,5.72,5.185648107998561,0.10905087501817526
yeast_4096.json,EMP/H3K4me2,57,111,98.58586270116113,2.8746584057971982,290,500,499.98370340191485,1.8075772329544022,1.66,2.22,1.971781850366322,0.057056952618130576
tokenizer_DNABERT2.json,EMP/H3K4me2,58,116,103.09187207170503,2.929902957919484,290,500,499.98370340191485,1.8075772329544022,1.8,2.32,2.061903626650195,0.058101999438144196
mouse_4096.json,EMP/H3K4me2,58,119,103.05964554899165,3.1474822238715707,290,500,499.98370340191485,1.8075772329544022,1.8,2.38,2.0612580973721735,0.06246914164974686
hg38_4096.json,EMP/H3K4me2,60,120,102.53623955999186,3.175212722905134,290,500,499.98370340191485,1.8075772329544022,1.72,2.4,2.0507911576906594,0.06306058770032422
